time_s,count,roll_deg,pitch_deg,yaw_deg,pps
0.060920,0,-7.19,-1.66,4.53,0
0.061909,0,-7.19,-1.66,4.53,0
0.062924,0,-7.19,-1.66,4.53,0
0.063882,0,-7.19,-1.66,4.53,0
0.064897,0,-7.19,-1.66,4.53,0
0.065905,0,-7.19,-1.66,4.53,0
0.066918,0,-7.19,-1.66,4.53,0
0.067929,0,-7.19,-1.66,4.53,0
0.068887,0,-7.19,-1.66,4.53,0
0.069895,0,-7.19,-1.66,4.53,0
0.070904,0,-7.19,-1.66,4.53,0
0.071917,0,-7.19,-1.66,4.53,0
0.072924,0,-7.19,-1.66,4.53,0
0.073887,0,-7.19,-1.66,4.53,0
0.074896,0,-7.19,-1.66,4.53,0
0.075905,0,-7.19,-1.66,4.53,0
0.076912,0,-7.19,-1.66,4.53,0
0.077926,0,-7.19,-1.66,4.53,0
0.078888,0,-7.19,-1.66,4.53,0
0.079898,0,-7.19,-1.66,4.53,0
0.080906,0,-7.19,-1.66,4.53,0
0.081917,0,-7.19,-1.66,4.53,0
0.082879,0,-7.19,-1.66,4.53,0
0.083888,0,-7.19,-1.66,4.53,0
0.084899,0,-7.19,-1.66,4.53,0
0.085909,0,-7.19,-1.66,4.53,0
0.086923,0,-7.19,-1.66,4.53,0
0.087887,0,-7.19,-1.66,4.53,0
0.088900,0,-7.19,-1.66,4.53,0
0.089913,0,-7.19,-1.66,4.53,0
0.090926,0,-7.19,-1.66,4.53,0
0.091887,0,-7.19,-1.66,4.53,0
0.092900,0,-7.19,-1.66,4.53,0
0.093913,0,-7.19,-1.66,4.53,0
0.094926,0,-7.19,-1.66,4.53,0
0.095886,0,-7.19,-1.66,4.53,0
0.096899,0,-7.19,-1.66,4.53,0
0.097908,0,-7.19,-1.66,4.53,0
0.098921,0,-7.19,-1.66,4.53,0
0.099883,0,-7.20,-1.65,4.53,0
0.100891,0,-7.20,-1.65,4.53,0
0.101904,0,-7.20,-1.65,4.53,0
0.102914,0,-7.20,-1.65,4.53,0
0.103928,0,-7.20,-1.65,4.53,0
0.104888,0,-7.20,-1.65,4.53,0
0.105900,0,-7.20,-1.65,4.53,0
0.106909,0,-7.20,-1.65,4.53,0
0.107920,0,-7.20,-1.65,4.53,0
0.108929,0,-7.20,-1.65,4.53,0
0.109890,0,-7.20,-1.65,4.53,0
0.110901,0,-7.20,-1.65,4.53,0
0.111910,0,-7.20,-1.65,4.53,0
0.112921,0,-7.20,-1.65,4.53,0
0.113883,0,-7.20,-1.65,4.53,0
0.114896,0,-7.20,-1.65,4.53,0
0.115908,0,-7.20,-1.65,4.53,0
0.116919,0,-7.20,-1.65,4.53,0
0.117931,0,-7.20,-1.65,4.53,0
0.118893,0,-7.20,-1.65,4.53,0
0.119908,0,-7.21,-1.65,4.53,0
0.120922,0,-7.21,-1.65,4.53,0
0.121881,0,-7.21,-1.65,4.53,0
0.122893,0,-7.21,-1.65,4.53,0
0.123904,0,-7.21,-1.65,4.53,0
0.124914,0,-7.21,-1.65,4.53,0
0.125924,0,-7.21,-1.65,4.53,0
0.126882,0,-7.21,-1.65,4.53,0
0.127897,0,-7.21,-1.65,4.53,0
0.128910,0,-7.21,-1.65,4.53,0
0.129921,0,-7.21,-1.65,4.53,0
0.130881,0,-7.21,-1.65,4.53,0
0.131891,0,-7.21,-1.65,4.53,0
0.132906,0,-7.21,-1.65,4.53,0
0.133918,0,-7.21,-1.65,4.53,0
0.134883,0,-7.21,-1.65,4.53,0
0.135892,0,-7.21,-1.65,4.53,0
0.136900,0,-7.21,-1.65,4.53,0
0.137908,0,-7.21,-1.65,4.53,0
0.138921,0,-7.21,-1.65,4.53,0
0.139883,0,-7.22,-1.64,4.54,0
0.140893,0,-7.22,-1.64,4.54,0
0.141907,0,-7.22,-1.64,4.54,0
0.142919,0,-7.22,-1.64,4.54,0
0.143881,0,-7.22,-1.64,4.54,0
0.144889,0,-7.22,-1.64,4.54,0
0.145900,0,-7.22,-1.64,4.54,0
0.146910,0,-7.22,-1.64,4.54,0
0.147920,0,-7.22,-1.64,4.54,0
0.148884,0,-7.22,-1.64,4.54,0
0.149894,0,-7.22,-1.64,4.55,0
0.150904,0,-7.22,-1.64,4.55,0
0.151918,0,-7.22,-1.64,4.55,0
0.152881,0,-7.22,-1.64,4.55,0
0.153895,0,-7.22,-1.64,4.55,0
0.154906,0,-7.22,-1.64,4.55,0
0.155920,0,-7.22,-1.64,4.55,0
0.156881,0,-7.22,-1.64,4.55,0
0.157892,0,-7.22,-1.64,4.55,0
0.158904,0,-7.22,-1.64,4.55,0
0.159916,0,-7.23,-1.63,4.55,0
0.160929,0,-7.23,-1.63,4.55,0
0.161887,0,-7.23,-1.63,4.55,0
0.162901,0,-7.23,-1.63,4.55,0
0.163912,0,-7.23,-1.63,4.55,0
0.164921,0,-7.23,-1.63,4.55,0
0.165881,0,-7.23,-1.63,4.55,0
0.166890,0,-7.23,-1.63,4.55,0
0.167903,0,-7.23,-1.63,4.55,0
0.168917,0,-7.23,-1.63,4.55,0
0.169927,0,-7.24,-1.63,4.55,0
0.170888,0,-7.24,-1.63,4.55,0
0.171900,0,-7.24,-1.63,4.55,0
0.172910,-1,-7.24,-1.63,4.55,0
0.173922,-1,-7.24,-1.63,4.55,0
0.174883,-1,-7.24,-1.63,4.55,0
0.175895,-1,-7.24,-1.63,4.55,0
0.176908,-1,-7.24,-1.63,4.55,0
0.177920,-1,-7.24,-1.63,4.55,0
0.178881,-1,-7.24,-1.63,4.55,0
0.179892,-1,-7.24,-1.62,4.55,0
0.180904,-1,-7.24,-1.62,4.55,0
0.181916,-1,-7.24,-1.62,4.55,0
0.182880,-1,-7.24,-1.62,4.55,0
0.183895,-1,-7.24,-1.62,4.55,0
0.184906,-1,-7.24,-1.62,4.55,0
0.185917,-1,-7.24,-1.62,4.55,0
0.186879,-1,-7.24,-1.62,4.55,0
0.187890,-1,-7.24,-1.62,4.55,0
0.188903,-1,-7.24,-1.62,4.55,0
0.189913,-1,-7.25,-1.62,4.55,0
0.190922,-1,-7.25,-1.62,4.55,0
0.191886,-1,-7.25,-1.62,4.55,0
0.192896,-1,-7.25,-1.62,4.55,0
0.193907,-1,-7.25,-1.62,4.55,0
0.194923,-1,-7.25,-1.62,4.55,0
0.195885,-1,-7.25,-1.62,4.55,0
0.196895,-1,-7.25,-1.62,4.55,0
0.197908,-1,-7.25,-1.62,4.55,0
0.198923,-1,-7.25,-1.62,4.55,0
0.199886,-1,-7.25,-1.62,4.54,0
0.200898,-1,-7.25,-1.62,4.54,0
0.201911,-1,-7.25,-1.62,4.54,0
0.202925,-1,-7.25,-1.62,4.54,0
0.203884,-1,-7.25,-1.62,4.54,0
0.204896,-1,-7.25,-1.62,4.54,0
0.205908,-1,-7.25,-1.62,4.54,0
0.206921,-1,-7.25,-1.62,4.54,0
0.207884,-1,-7.25,-1.62,4.54,0
0.208895,-1,-7.25,-1.62,4.54,0
0.209906,-1,-7.25,-1.62,4.53,0
0.210919,-1,-7.25,-1.62,4.53,0
0.211882,-1,-7.25,-1.62,4.53,0
0.212892,-1,-7.25,-1.62,4.53,0
0.213903,-1,-7.25,-1.62,4.53,0
0.214918,-1,-7.25,-1.62,4.53,0
0.215931,-1,-7.25,-1.62,4.53,0
0.216892,-1,-7.25,-1.62,4.53,0
0.217904,-1,-7.25,-1.62,4.53,0
0.218915,-1,-7.25,-1.62,4.53,0
0.219924,-1,-7.25,-1.62,4.52,0
0.220885,-1,-7.25,-1.62,4.52,0
0.221894,-1,-7.25,-1.62,4.52,0
0.222905,-1,-7.25,-1.62,4.52,0
0.223915,-1,-7.25,-1.62,4.52,0
0.224926,-1,-7.25,-1.62,4.52,0
0.225887,-1,-7.25,-1.62,4.52,0
0.226897,-1,-7.25,-1.62,4.52,0
0.227911,-1,-7.25,-1.62,4.52,0
0.228922,-1,-7.25,-1.62,4.52,0
0.229885,-1,-7.25,-1.61,4.52,0
0.230892,-1,-7.25,-1.61,4.52,0
0.231901,-1,-7.25,-1.61,4.52,0
0.232913,-1,-7.25,-1.61,4.52,0
0.233925,-1,-7.25,-1.61,4.52,0
0.234884,-1,-7.25,-1.61,4.52,0
0.235894,-1,-7.25,-1.61,4.52,0
0.236909,-1,-7.25,-1.61,4.52,0
0.237920,-1,-7.25,-1.61,4.52,0
0.238884,-1,-7.25,-1.61,4.52,0
0.239895,-1,-7.25,-1.61,4.52,0
0.240909,-1,-7.25,-1.61,4.52,0
0.241919,-1,-7.25,-1.61,4.52,0
0.242882,-1,-7.25,-1.61,4.52,0
0.243890,-1,-7.25,-1.61,4.52,0
0.244903,-1,-7.25,-1.61,4.52,0
0.245915,-1,-7.25,-1.61,4.52,0
0.246925,-1,-7.25,-1.61,4.52,0
0.247887,-1,-7.25,-1.61,4.52,0
0.248897,-1,-7.25,-1.61,4.52,0
0.249908,-1,-7.25,-1.61,4.52,0
0.250922,-1,-7.25,-1.61,4.52,0
0.251887,-1,-7.25,-1.61,4.52,0
0.252896,-1,-7.25,-1.61,4.52,0
0.253909,-1,-7.25,-1.61,4.52,0
0.254920,-1,-7.25,-1.61,4.52,0
0.255881,-1,-7.25,-1.61,4.52,0
0.256894,-1,-7.25,-1.61,4.52,0
0.257904,-1,-7.25,-1.61,4.52,0
0.258915,-1,-7.25,-1.61,4.52,0
0.259929,-1,-7.25,-1.60,4.52,0
0.260886,-1,-7.25,-1.60,4.52,0
0.261897,-1,-7.25,-1.60,4.52,0
0.262911,-1,-7.25,-1.60,4.52,0
0.263923,-1,-7.25,-1.60,4.52,0
0.264881,-1,-7.25,-1.60,4.52,0
0.265893,-1,-7.25,-1.60,4.52,0
0.266902,-1,-7.25,-1.60,4.52,0
0.267912,-1,-7.25,-1.60,4.52,0
0.268921,-1,-7.25,-1.60,4.52,0
0.269882,-2,-7.26,-1.61,4.52,0
0.270889,-2,-7.26,-1.61,4.52,0
0.271898,-2,-7.26,-1.61,4.52,0
0.272910,-2,-7.26,-1.61,4.52,0
0.273919,-2,-7.26,-1.61,4.52,0
0.274883,-2,-7.26,-1.61,4.52,0
0.275895,-2,-7.26,-1.61,4.52,0
0.276908,-2,-7.26,-1.61,4.52,0
0.277921,-2,-7.26,-1.61,4.52,0
0.278884,-2,-7.26,-1.61,4.52,0
0.279894,-2,-7.26,-1.61,4.52,0
0.280908,-2,-7.26,-1.61,4.52,0
0.281919,-2,-7.26,-1.61,4.52,0
0.282883,-2,-7.26,-1.61,4.52,0
0.283895,-2,-7.26,-1.61,4.52,0
0.284909,-2,-7.26,-1.61,4.52,0
0.285923,-2,-7.26,-1.61,4.52,0
0.286883,-2,-7.26,-1.61,4.52,0
0.287892,-2,-7.26,-1.61,4.52,0
0.288904,-2,-7.26,-1.61,4.52,0
0.289913,-2,-7.26,-1.61,4.53,0
0.290929,-2,-7.26,-1.61,4.53,0
0.291890,-2,-7.26,-1.61,4.53,0
0.292905,-2,-7.26,-1.61,4.53,0
0.293919,-2,-7.26,-1.61,4.53,0
0.294931,-2,-7.26,-1.61,4.53,0
0.295890,-2,-7.26,-1.61,4.53,0
0.296903,-2,-7.26,-1.61,4.53,0
0.297915,-2,-7.26,-1.61,4.53,0
0.298925,-2,-7.26,-1.61,4.53,0
0.299887,-2,-7.26,-1.61,4.53,0
0.300899,-2,-7.26,-1.61,4.53,0
0.301912,-2,-7.26,-1.61,4.53,0
0.302927,-2,-7.26,-1.61,4.53,0
0.303891,-2,-7.26,-1.61,4.53,0
0.304901,-2,-7.26,-1.61,4.53,0
0.305911,-2,-7.26,-1.61,4.53,0
0.306925,-2,-7.26,-1.61,4.53,0
0.307890,-2,-7.26,-1.61,4.53,0
0.308901,-2,-7.26,-1.61,4.53,0
0.309915,-2,-7.26,-1.61,4.53,0
0.310927,-2,-7.26,-1.61,4.53,0
0.311891,-2,-7.26,-1.61,4.53,0
0.312902,-2,-7.26,-1.61,4.53,0
0.313917,-2,-7.26,-1.61,4.53,0
0.314928,-2,-7.26,-1.61,4.53,0
0.315887,-2,-7.26,-1.61,4.53,0
0.316898,-1,-7.26,-1.61,4.53,0
0.317914,-1,-7.26,-1.61,4.53,0
0.318924,-1,-7.26,-1.61,4.53,0
0.319889,-1,-7.26,-1.62,4.53,0
0.320901,-1,-7.26,-1.62,4.53,0
0.321911,-1,-7.26,-1.62,4.53,0
0.322920,-1,-7.26,-1.62,4.53,0
0.323931,-1,-7.26,-1.62,4.53,0
0.324892,-1,-7.26,-1.62,4.53,0
0.325906,-1,-7.26,-1.62,4.53,0
0.326920,-1,-7.26,-1.62,4.53,0
0.327880,-1,-7.26,-1.62,4.53,0
0.328896,-1,-7.26,-1.62,4.53,0
0.329905,-1,-7.27,-1.62,4.53,0
0.330914,-1,-7.27,-1.62,4.53,0
0.331924,-1,-7.27,-1.62,4.53,0
0.332884,-1,-7.27,-1.62,4.53,0
0.333891,-1,-7.27,-1.62,4.53,0
0.334900,-1,-7.27,-1.62,4.53,0
0.335910,-1,-7.27,-1.62,4.53,0
0.336919,-1,-7.27,-1.62,4.53,0
0.337929,-1,-7.27,-1.62,4.53,0
0.338897,-1,-7.27,-1.62,4.53,0
0.339907,-1,-7.27,-1.62,4.54,0
0.340917,-1,-7.27,-1.62,4.54,0
0.341929,-1,-7.27,-1.62,4.54,0
0.342895,-1,-7.27,-1.62,4.54,0
0.343907,-1,-7.27,-1.62,4.54,0
0.344917,-1,-7.27,-1.62,4.54,0
0.345927,-1,-7.27,-1.62,4.54,0
0.346890,-1,-7.27,-1.62,4.54,0
0.347901,-1,-7.27,-1.62,4.54,0
0.348915,-1,-7.27,-1.62,4.54,0
0.349922,-1,-7.27,-1.62,4.54,0
0.350886,-1,-7.27,-1.62,4.54,0
0.351897,-1,-7.27,-1.62,4.54,0
0.352909,-1,-7.27,-1.62,4.54,0
0.353921,-1,-7.27,-1.62,4.54,0
0.354883,-1,-7.27,-1.62,4.54,0
0.355893,-1,-7.27,-1.62,4.54,0
0.356904,-1,-7.27,-1.62,4.54,0
0.357915,-1,-7.27,-1.62,4.54,0
0.358928,-1,-7.27,-1.62,4.54,0
0.359894,-1,-7.27,-1.61,4.54,0
0.360905,-1,-7.27,-1.61,4.54,0
0.361918,-1,-7.27,-1.61,4.54,0
0.362928,-1,-7.27,-1.61,4.54,0
0.363890,-1,-7.27,-1.61,4.54,0
0.364901,-1,-7.27,-1.61,4.54,0
0.365914,-1,-7.27,-1.61,4.54,0
0.366921,-1,-7.27,-1.61,4.54,0
0.367884,-1,-7.27,-1.61,4.54,0
0.368893,-1,-7.27,-1.61,4.54,0
0.369903,-1,-7.27,-1.61,4.54,0
0.370915,-1,-7.27,-1.61,4.54,0
0.371927,-1,-7.27,-1.61,4.54,0
0.372892,-1,-7.27,-1.61,4.54,0
0.373901,-1,-7.27,-1.61,4.54,0
0.374911,-1,-7.27,-1.61,4.54,0
0.375925,-1,-7.27,-1.61,4.54,0
0.376883,-1,-7.27,-1.61,4.54,0
0.377894,-1,-7.27,-1.61,4.54,0
0.378903,-1,-7.27,-1.61,4.54,0
0.379913,-1,-7.27,-1.61,4.54,0
0.380925,-1,-7.27,-1.61,4.54,0
0.381890,-1,-7.27,-1.61,4.54,0
0.382900,-1,-7.27,-1.61,4.54,0
0.383909,-1,-7.27,-1.61,4.54,0
0.384918,-1,-7.27,-1.61,4.54,0
0.385928,-1,-7.27,-1.61,4.54,0
0.386887,-1,-7.27,-1.61,4.54,0
0.387898,-1,-7.27,-1.61,4.54,0
0.388913,-1,-7.27,-1.61,4.54,0
0.389923,-1,-7.27,-1.61,4.54,0
0.390888,-1,-7.27,-1.61,4.54,0
0.391901,-1,-7.27,-1.61,4.54,0
0.392914,-1,-7.27,-1.61,4.54,0
0.393926,-1,-7.27,-1.61,4.54,0
0.394888,-1,-7.27,-1.61,4.54,0
0.395898,-1,-7.27,-1.61,4.54,0
0.396914,-1,-7.27,-1.61,4.54,0
0.397924,-1,-7.27,-1.61,4.54,0
0.398886,-1,-7.27,-1.61,4.54,0
0.399898,-1,-7.27,-1.61,4.54,0
0.400908,-1,-7.27,-1.61,4.54,0
0.401918,-1,-7.27,-1.61,4.54,0
0.402927,-1,-7.27,-1.61,4.54,0
0.403890,-1,-7.27,-1.61,4.54,0
0.404898,-1,-7.27,-1.61,4.54,0
0.405910,-1,-7.27,-1.61,4.54,0
0.406920,-1,-7.27,-1.61,4.54,0
0.407929,-1,-7.27,-1.61,4.54,0
0.408892,-1,-7.27,-1.61,4.54,0
0.409903,-1,-7.28,-1.60,4.54,0
0.410912,-1,-7.28,-1.60,4.54,0
0.411925,-1,-7.28,-1.60,4.54,0
0.412887,-1,-7.28,-1.60,4.54,0
0.413897,-1,-7.28,-1.60,4.54,0
0.414913,-1,-7.28,-1.60,4.54,0
0.415922,-1,-7.28,-1.60,4.54,0
0.416885,-1,-7.28,-1.60,4.54,0
0.417896,-1,-7.28,-1.60,4.54,0
0.418905,-1,-7.28,-1.60,4.54,0
0.419919,-1,-7.28,-1.60,4.54,0
0.420883,-1,-7.28,-1.60,4.54,0
0.421893,-1,-7.28,-1.60,4.54,0
0.422905,-1,-7.28,-1.60,4.54,0
0.423914,-1,-7.28,-1.60,4.54,0
0.424925,-1,-7.28,-1.60,4.54,0
0.425887,-1,-7.28,-1.60,4.54,0
0.426898,-1,-7.28,-1.60,4.54,0
0.427908,-1,-7.28,-1.60,4.54,0
0.428915,-1,-7.28,-1.60,4.54,0
0.429927,-1,-7.28,-1.60,4.53,0
0.430889,-1,-7.28,-1.60,4.53,0
0.431898,-1,-7.28,-1.60,4.53,0
0.432910,-1,-7.28,-1.60,4.53,0
0.433923,-1,-7.28,-1.60,4.53,0
0.434882,-1,-7.28,-1.60,4.53,0
0.435898,-1,-7.28,-1.60,4.53,0
0.436913,-1,-7.28,-1.60,4.53,0
0.437925,-1,-7.28,-1.60,4.53,0
0.438889,-1,-7.28,-1.60,4.53,0
0.439900,-1,-7.28,-1.60,4.53,0
0.440910,-1,-7.28,-1.60,4.53,0
0.441922,-1,-7.28,-1.60,4.53,0
0.442882,-1,-7.28,-1.60,4.53,0
0.443893,-1,-7.28,-1.60,4.53,0
0.444902,-1,-7.28,-1.60,4.53,0
0.445910,-1,-7.28,-1.60,4.53,0
0.446922,-1,-7.28,-1.60,4.53,0
0.447880,-1,-7.28,-1.60,4.53,0
0.448893,-1,-7.28,-1.60,4.53,0
0.449907,-1,-7.29,-1.60,4.53,0
0.450918,-1,-7.29,-1.60,4.53,0
0.451884,-1,-7.29,-1.60,4.53,0
0.452899,-1,-7.29,-1.60,4.53,0
0.453911,-1,-7.29,-1.60,4.53,0
0.454920,-1,-7.29,-1.60,4.53,0
0.455883,-1,-7.29,-1.60,4.53,0
0.456897,-1,-7.29,-1.60,4.53,0
0.457906,-1,-7.29,-1.60,4.53,0
0.458913,-1,-7.29,-1.60,4.53,0
0.459929,-1,-7.29,-1.60,4.53,0
0.460890,-1,-7.29,-1.60,4.53,0
0.461901,-1,-7.29,-1.60,4.53,0
0.462911,-1,-7.29,-1.60,4.53,0
0.463922,-1,-7.29,-1.60,4.53,0
0.464883,-1,-7.29,-1.60,4.53,0
0.465894,-1,-7.29,-1.60,4.53,0
0.466907,-1,-7.29,-1.60,4.53,0
0.467918,-1,-7.29,-1.60,4.53,0
0.468928,-1,-7.29,-1.60,4.53,0
0.469888,-1,-7.30,-1.60,4.53,0
0.470899,-1,-7.30,-1.60,4.53,0
0.471910,-1,-7.30,-1.60,4.53,0
0.472924,-1,-7.30,-1.60,4.53,0
0.473882,-1,-7.30,-1.60,4.53,0
0.474896,-1,-7.30,-1.60,4.53,0
0.475905,-1,-7.30,-1.60,4.53,0
0.476919,-1,-7.30,-1.60,4.53,0
0.477928,-1,-7.30,-1.60,4.53,0
0.478888,-1,-7.30,-1.60,4.53,0
0.479900,-1,-7.30,-1.59,4.53,0
0.480913,-1,-7.30,-1.59,4.53,0
0.481926,-1,-7.30,-1.59,4.53,0
0.482887,-1,-7.30,-1.59,4.53,0
0.483899,-1,-7.30,-1.59,4.53,0
0.484914,-1,-7.30,-1.59,4.53,0
0.485923,-2,-7.30,-1.59,4.53,0
0.486883,-2,-7.30,-1.59,4.53,0
0.487894,-2,-7.30,-1.59,4.53,0
0.488909,-2,-7.30,-1.59,4.53,0
0.489920,-2,-7.31,-1.59,4.53,0
0.490884,-2,-7.31,-1.59,4.53,0
0.491902,-2,-7.31,-1.59,4.53,0
0.492918,-2,-7.31,-1.59,4.53,0
0.493929,-2,-7.31,-1.59,4.53,0
0.494890,-2,-7.31,-1.59,4.53,0
0.495902,-2,-7.31,-1.59,4.53,0
0.496913,-2,-7.31,-1.59,4.53,0
0.497928,-2,-7.31,-1.59,4.53,0
0.498891,-2,-7.31,-1.59,4.53,0
0.499902,-2,-7.31,-1.59,4.53,0
0.500914,-2,-7.31,-1.59,4.53,0
0.501880,-2,-7.31,-1.59,4.53,0
0.502890,-2,-7.31,-1.59,4.53,0
0.503901,-2,-7.31,-1.59,4.53,0
0.504913,-2,-7.31,-1.59,4.53,0
0.505926,-2,-7.31,-1.59,4.53,0
0.506894,-2,-7.31,-1.59,4.53,0
0.507906,-2,-7.31,-1.59,4.53,0
0.508917,-2,-7.31,-1.59,4.53,0
0.509931,-2,-7.32,-1.58,4.53,0
0.510891,-2,-7.32,-1.58,4.53,0
0.511900,-2,-7.32,-1.58,4.53,0
0.512910,-2,-7.32,-1.58,4.53,0
0.513919,-2,-7.32,-1.58,4.53,0
0.514882,-2,-7.32,-1.58,4.53,0
0.515900,-2,-7.32,-1.58,4.53,0
0.516908,-2,-7.32,-1.58,4.53,0
0.517918,-2,-7.32,-1.58,4.53,0
0.518929,-2,-7.32,-1.58,4.53,0
0.519889,-2,-7.32,-1.58,4.53,0
0.520900,-2,-7.32,-1.58,4.53,0
0.521909,-2,-7.32,-1.58,4.53,0
0.522919,-2,-7.32,-1.58,4.53,0
0.523884,-2,-7.32,-1.58,4.53,0
0.524897,-2,-7.32,-1.58,4.53,0
0.525907,-2,-7.32,-1.58,4.53,0
0.526919,-2,-7.32,-1.58,4.53,0
0.527931,-2,-7.32,-1.58,4.53,0
0.528892,-2,-7.32,-1.58,4.53,0
0.529904,-2,-7.32,-1.58,4.53,0
0.530916,-3,-7.32,-1.58,4.53,0
0.531930,-3,-7.32,-1.58,4.53,0
0.532894,-3,-7.32,-1.58,4.53,0
0.533902,-3,-7.32,-1.58,4.53,0
0.534913,-3,-7.32,-1.58,4.53,0
0.535924,-3,-7.32,-1.58,4.53,0
0.536889,-3,-7.32,-1.58,4.53,0
0.537908,-3,-7.32,-1.58,4.53,0
0.538918,-3,-7.32,-1.58,4.53,0
0.539928,-3,-7.33,-1.58,4.53,0
0.540888,-3,-7.33,-1.58,4.53,0
0.541902,-3,-7.33,-1.58,4.53,0
0.542912,-3,-7.33,-1.58,4.53,0
0.543924,-3,-7.33,-1.58,4.53,0
0.544885,-3,-7.33,-1.58,4.53,0
0.545894,-3,-7.33,-1.58,4.53,0
0.546904,-3,-7.33,-1.58,4.53,0
0.547917,-3,-7.33,-1.58,4.53,0
0.548880,-3,-7.33,-1.58,4.53,0
0.549893,-3,-7.33,-1.57,4.53,0
0.550906,-3,-7.33,-1.57,4.53,0
0.551916,-3,-7.33,-1.57,4.53,0
0.552928,-3,-7.33,-1.57,4.53,0
0.553888,-3,-7.33,-1.57,4.53,0
0.554896,-3,-7.33,-1.57,4.53,0
0.555907,-3,-7.33,-1.57,4.53,0
0.556921,-3,-7.33,-1.57,4.53,0
0.557882,-3,-7.33,-1.57,4.53,0
0.558895,-3,-7.33,-1.57,4.53,0
0.559905,-3,-7.33,-1.57,4.53,0
0.560920,-3,-7.33,-1.57,4.53,0
0.561928,-3,-7.33,-1.57,4.53,0
0.562887,-3,-7.33,-1.57,4.53,0
0.563897,-3,-7.33,-1.57,4.53,0
0.564907,-3,-7.33,-1.57,4.53,0
0.565917,-3,-7.33,-1.57,4.53,0
0.566927,-3,-7.33,-1.57,4.53,0
0.567888,-3,-7.33,-1.57,4.53,0
0.568903,-4,-7.33,-1.57,4.53,0
0.569913,-4,-7.34,-1.57,4.53,0
0.570930,-4,-7.34,-1.57,4.53,0
0.571889,-4,-7.34,-1.57,4.53,0
0.572899,-4,-7.34,-1.57,4.53,0
0.573914,-4,-7.34,-1.57,4.53,0
0.574930,-4,-7.34,-1.57,4.53,0
0.575891,-4,-7.34,-1.57,4.53,0
0.576903,-4,-7.34,-1.57,4.53,0
0.577912,-4,-7.34,-1.57,4.53,0
0.578923,-4,-7.34,-1.57,4.53,0
0.579885,-4,-7.34,-1.57,4.53,0
0.580901,-4,-7.34,-1.57,4.53,0
0.581911,-4,-7.34,-1.57,4.53,0
0.582922,-4,-7.34,-1.57,4.53,0
0.583881,-4,-7.34,-1.57,4.53,0
0.584895,-4,-7.34,-1.57,4.53,0
0.585904,-4,-7.34,-1.57,4.53,0
0.586915,-4,-7.34,-1.57,4.53,0
0.587929,-4,-7.34,-1.57,4.53,0
0.588889,-4,-7.34,-1.57,4.53,0
0.589901,-4,-7.35,-1.57,4.53,0
0.590913,-4,-7.35,-1.57,4.53,0
0.591924,-4,-7.35,-1.57,4.53,0
0.592886,-4,-7.35,-1.57,4.53,0
0.593896,-4,-7.35,-1.57,4.53,0
0.594905,-4,-7.35,-1.57,4.53,0
0.595914,-4,-7.35,-1.57,4.53,0
0.596926,-4,-7.35,-1.57,4.53,0
0.597888,-4,-7.35,-1.57,4.53,0
0.598899,-4,-7.35,-1.57,4.53,0
0.599907,-4,-7.35,-1.57,4.52,0
0.600917,-4,-7.35,-1.57,4.52,0
0.601881,-4,-7.35,-1.57,4.52,0
0.602895,-4,-7.35,-1.57,4.52,0
0.603905,-4,-7.35,-1.57,4.52,0
0.604916,-5,-7.35,-1.57,4.52,0
0.605881,-5,-7.35,-1.57,4.52,0
0.606892,-5,-7.35,-1.57,4.52,0
0.607902,-5,-7.35,-1.57,4.52,0
0.608912,-5,-7.35,-1.57,4.52,0
0.609923,-5,-7.36,-1.57,4.52,0
0.610887,-5,-7.36,-1.57,4.52,0
0.611899,-5,-7.36,-1.57,4.52,0
0.612907,-5,-7.36,-1.57,4.52,0
0.613917,-5,-7.36,-1.57,4.52,0
0.614928,-5,-7.36,-1.57,4.52,0
0.615888,-5,-7.36,-1.57,4.52,0
0.616902,-5,-7.36,-1.57,4.52,0
0.617912,-5,-7.36,-1.57,4.52,0
0.618924,-5,-7.36,-1.57,4.52,0
0.619885,-5,-7.36,-1.56,4.52,0
0.620895,-5,-7.36,-1.56,4.52,0
0.621908,-5,-7.36,-1.56,4.52,0
0.622920,-5,-7.36,-1.56,4.52,0
0.623928,-5,-7.36,-1.56,4.52,0
0.624887,-5,-7.36,-1.56,4.52,0
0.625898,-5,-7.36,-1.56,4.52,0
0.626907,-5,-7.36,-1.56,4.52,0
0.627917,-5,-7.36,-1.56,4.52,0
0.628928,-5,-7.36,-1.56,4.52,0
0.629889,-5,-7.37,-1.56,4.52,0
0.630899,-5,-7.37,-1.56,4.52,0
0.631910,-5,-7.37,-1.56,4.52,0
0.632921,-5,-7.37,-1.56,4.52,0
0.633885,-5,-7.37,-1.56,4.52,0
0.634898,-5,-7.37,-1.56,4.52,0
0.635909,-5,-7.37,-1.56,4.52,0
0.636923,-5,-7.37,-1.56,4.52,0
0.637884,-5,-7.37,-1.56,4.52,0
0.638892,-5,-7.37,-1.56,4.52,0
0.639906,-5,-7.38,-1.56,4.52,0
0.640919,-5,-7.38,-1.56,4.52,0
0.641880,-5,-7.38,-1.56,4.52,0
0.642891,-5,-7.38,-1.56,4.52,0
0.643904,-5,-7.38,-1.56,4.52,0
0.644916,-5,-7.38,-1.56,4.52,0
0.645929,-6,-7.38,-1.56,4.52,0
